chromosome	start	end	n_samples	pvalue	adj_pvalue	neg_med	pos_med	ambiguous_med	unique_cpg_pos	labels	med_llr_list	raw_llr_list	raw_pos_list	comment
6	94747000	94748000	2	0.08291708291708291	0.10152850245729501	1	1	0	12	["01_lean_SGLT2","02_lean_control"]	[-2.94,2.71]	[[-0.285,-0.715,-3.925,-2.94,-1.01,-4.34,-3.69,-2.195,-3.76],[1.425,2.71,-9.48,5.315,4.295]]	[[94747409,94747422,94747574,94747602,94747628,94747664,94747887,94747918,94747973],[94747023,94747082,94747153,94747887,94747918]]	Non-significant pvalue
6	94989000	94990000	2	0.004848762721678938	0.014486766054194676	1	1	0	11	["01_lean_SGLT2","02_lean_control"]	[-2.16,3.665]	[[-5.205,-6.36,-6.68,-2.07,-0.22,-2.25,-0.21,-3.185,-0.39,-0.45],[4.35,3.55,3.81,4.475,-1.14,-0.065,3.665,-3.03,3.69]]	[[94989034,94989151,94989184,94989202,94989244,94989363,94989555,94989658,94989846,94989983],[94989151,94989184,94989202,94989244,94989363,94989543,94989555,94989658,94989846]]	Non-significant pvalue
6	95304000	95305000	2	0.0024681201151789383	0.010217262135420704	1	1	0	11	["01_lean_SGLT2","02_lean_control"]	[2.172,-4.81]	[[0.62,1.645,2.8,7.155,1.905,2.44,3.11,-10.075],[-4.81,-0.77,-18.75,-10.14,-1.16,-0.57,-7.11,-10.08,-2.68]]	[[95304105,95304521,95304588,95304745,95304773,95304810,95304829,95304981],[95304105,95304634,95304681,95304745,95304773,95304810,95304829,95304871,95304981]]	Non-significant pvalue
6	95311000	95312000	2	0.021284829721362225	0.03698253774760575	1	1	0	15	["01_lean_SGLT2","02_lean_control"]	[2.01,-2.99]	[[1.93,2.01,6.87,2.545,-3.37,2.77,-5.215],[-1.46,-8.67,-2.99,0.365,-10.16,-0.265,-9.345,-6.01,-3.815,-3.485,-0.72,-3.09,-0.17,-0.065,-0.99]]	[[95311031,95311106,95311144,95311159,95311754,95311785,95311816],[95311031,95311106,95311144,95311159,95311196,95311238,95311262,95311278,95311302,95311325,95311589,95311737,95311754,95311785,95311816]]	Non-significant pvalue
6	95426000	95427000	2	0.019392372333548805	0.034373930567702195	1	1	0	16	["01_lean_SGLT2","02_lean_control"]	[3.41,-2.423]	[[3.41,3.76,-0.15,-3.54,6.59],[1.31,-5.715,-0.285,-2.04,-4.54,-3.71,-1.145,-6.815,-4.715,-1.93,-2.805,-0.355]]	[[95426449,95426475,95426511,95426536,95426796],[95426146,95426169,95426186,95426202,95426236,95426269,95426302,95426321,95426642,95426796,95426848,95426980]]	Non-significant pvalue
6	95678000	95679000	2	0.2222222222222222	0.23546922676192603	1	1	0	9	["01_lean_SGLT2","02_lean_control"]	[2.14,-2.932]	[[2.14,-1.945,3.67,-1.37,2.515],[-3.01,2.525,-3.605,-2.855,4.38,-3.46,-12.91,-1.14]]	[[95678765,95678805,95678834,95678879,95678918],[95678143,95678573,95678718,95678738,95678765,95678805,95678834,95678879]]	Non-significant pvalue
6	96464000	96465000	2	0.13752913752913754	0.15376049156967886	1	1	0	9	["01_lean_SGLT2","02_lean_control"]	[-2.075,2.69]	[[0.475,-2.075,0.07,-5.11,-0.815,-2.125,-6.945],[-8.76,3.385,1.995,4.03,3.7,-1.56]]	[[96464117,96464154,96464384,96464441,96464510,96464620,96464764],[96464039,96464441,96464510,96464620,96464764,96464974]]	Non-significant pvalue
6	97863000	97864000	2	0.001332001332001332	0.007446028647442075	1	1	0	12	["01_lean_SGLT2","02_lean_control"]	[2.565,-4.188]	[[4.275,0.155,-0.575,0.9,-1.33,4.99,4.23,7.57],[-3.125,-4.195,-4.18,-7.19,-5.31,-0.685]]	[[97863264,97863278,97863408,97863870,97863893,97863938,97863983,97863998],[97863119,97863529,97863779,97863837,97863870,97863893]]	Significant pvalue
6	98050000	98051000	2	0.015151515151515152	0.030018405722851558	1	1	0	8	["01_lean_SGLT2","02_lean_control"]	[2.435,-3.058]	[[-2.085,3.24,1.045,2.52,6.805,2.35],[-9.68,-4.155,-6.92,0.665,-1.32,-1.96]]	[[98050021,98050205,98050270,98050283,98050341,98050997],[98050021,98050115,98050205,98050270,98050283,98050480]]	Non-significant pvalue
6	98557000	98558000	2	0.011988011988011988	0.02515256626662462	1	1	0	9	["01_lean_SGLT2","02_lean_control"]	[-2.38,2.68]	[[-0.975,-2.38,-0.945,0.3,0.39,-8.07,-2.4,-9.0,-5.915],[-1.02,2.68,2.6,10.295,9.24]]	[[98557003,98557049,98557364,98557613,98557698,98557747,98557818,98557900,98557936],[98557364,98557613,98557698,98557747,98557936]]	Non-significant pvalue
6	98868000	98869000	2	0.0009872480460715754	0.006768392207364369	1	1	0	14	["01_lean_SGLT2","02_lean_control"]	[-2.565,3.805]	[[-3.38,-2.62,-0.1,-2.75,-0.24,-2.51,-2.5,-3.63],[-1.465,5.23,4.3,4.18,2.375,8.23,3.805,-0.67,1.085]]	[[98868025,98868071,98868135,98868201,98868654,98868884,98868904,98868947],[98868025,98868321,98868343,98868367,98868408,98868438,98868453,98868884,98868904]]	Significant pvalue
6	99129000	99130000	2	0.03996003996003995	0.05837782404740527	1	1	0	12	["01_lean_SGLT2","02_lean_control"]	[-2.892,2.085]	[[-3.515,0.39,-3.46,-4.3,-2.68,-7.195,4.875,-0.225,-3.105,-1.64],[2.125,-2.235,3.95,2.085,0.43]]	[[99129239,99129262,99129702,99129742,99129754,99129771,99129816,99129836,99129974,99129989],[99129239,99129262,99129424,99129447,99129702]]	Non-significant pvalue
6	99183000	99184000	2	0.03496503496503496	0.05191429874677176	1	1	0	9	["01_lean_SGLT2","02_lean_control"]	[-3.562,2.675]	[[-2.195,-0.17,0.44,-18.135,-10.69,-4.93],[3.555,-3.19,0.33,-1.35,7.02,3.525,2.675]]	[[99183376,99183398,99183415,99183634,99183926,99183980],[99183294,99183376,99183398,99183415,99183634,99183672,99183689]]	Non-significant pvalue
6	99375000	99376000	2	0.008295625942684766	0.020112919910080154	1	1	0	15	["01_lean_SGLT2","02_lean_control"]	[3.145,-3.795]	[[5.38,0.7,3.23,3.145,-6.465,1.21,4.375],[0.4,-9.03,-1.37,-3.795,-4.11,-4.95,-4.21,-4.77,-2.47,-0.46,0.0]]	[[99375029,99375151,99375176,99375649,99375745,99375901,99375936],[99375151,99375446,99375471,99375502,99375536,99375556,99375578,99375589,99375615,99375649,99375745]]	Non-significant pvalue
6	100081000	100082000	2	0.04009324009324009	0.05837782404740527	1	1	0	12	["01_lean_SGLT2","02_lean_control"]	[2.46,-2.698]	[[2.49,9.995,4.89,2.46,-2.52,-3.385,-1.78],[-3.18,-5.16,-0.835,-2.78,-2.61,-1.7,-5.56,-2.615]]	[[100081084,100081107,100081123,100081143,100081274,100081312,100081572],[100081274,100081312,100081448,100081572,100081676,100081759,100081878,100081968]]	Non-significant pvalue
6	100804000	100805000	2	0.007992007992007992	0.019663074095422464	1	1	0	8	["01_lean_SGLT2","02_lean_control"]	[-2.192,3.173]	[[1.33,-6.83,0.13,-1.385,-11.075,-3.0],[3.74,5.935,4.075,4.26,2.605,0.75,-2.82,1.72]]	[[100804442,100804490,100804503,100804932,100804954,100804985],[100804442,100804490,100804503,100804555,100804573,100804932,100804954,100804985]]	Non-significant pvalue
6	101245000	101246000	2	0.004848762721678938	0.014486766054194676	1	1	0	10	["01_lean_SGLT2","02_lean_control"]	[3.468,-3.295]	[[-1.785,1.52,7.77,8.4,-11.19,12.63,3.895,0.46,3.04,3.99],[-2.955,0.38,-2.125,-5.6,-9.35,-7.95,-7.615,-3.295,-3.01]]	[[101245117,101245200,101245348,101245386,101245408,101245433,101245471,101245508,101245538,101245556],[101245117,101245200,101245386,101245408,101245433,101245471,101245508,101245538,101245556]]	Non-significant pvalue
6	101641000	101642000	2	0.007042237935079827	0.01875558992137422	1	1	0	17	["01_lean_SGLT2","02_lean_control"]	[2.085,-3.81]	[[-13.255,-2.01,3.32,4.845,6.63,1.305,2.085,-2.385,4.095],[-6.37,0.835,-17.98,-1.025,-4.89,-3.005,-2.12,-1.155,-2.365,-4.72,-3.115,-1.93,-6.705,-3.81,-4.29,-4.695,-7.91]]	[[101641137,101641619,101641641,101641660,101641675,101641691,101641706,101641983,101641996],[101641021,101641053,101641137,101641313,101641393,101641447,101641573,101641619,101641641,101641660,101641675,101641691,101641706,101641732,101641787,101641983,101641996]]	Non-significant pvalue
6	102215000	102216000	2	0.001554001554001554	0.007951420624013777	1	1	0	8	["01_lean_SGLT2","02_lean_control"]	[-2.46,2.272]	[[-5.275,-8.81,-1.62,-0.06,-2.46],[0.06,0.455,2.265,3.435,2.28,5.81,2.14,2.925]]	[[102215002,102215167,102215203,102215220,102215235],[102215002,102215099,102215153,102215167,102215203,102215220,102215235,102215276]]	Significant pvalue
6	102679000	102680000	2	0.015873015873015872	0.030604644864242667	1	1	0	5	["01_lean_SGLT2","02_lean_control"]	[2.12,-3.175]	[[-2.645,5.14,2.25,2.12,0.005],[-3.175,-5.51,-3.145,-0.53,-4.84]]	[[102679153,102679252,102679321,102679585,102679700],[102679153,102679252,102679321,102679585,102679700]]	Non-significant pvalue
6	103564000	103565000	2	0.01554001554001554	0.030577493264060427	1	1	0	11	["01_lean_SGLT2","02_lean_control"]	[-2.718,2.535]	[[-5.18,-2.58,1.71,-3.64,-2.855,-2.39,-3.88,-1.27,-0.84,-8.29],[-7.53,2.2,0.125,-2.175,2.87,7.995,7.215,4.99]]	[[103564301,103564393,103564558,103564579,103564668,103564709,103564760,103564820,103564838,103564993],[103564301,103564393,103564668,103564709,103564820,103564838,103564907,103564993]]	Non-significant pvalue
6	104290000	104291000	2	0.004329004329004329	0.013724418534037773	1	1	0	9	["01_lean_SGLT2","02_lean_control"]	[-3.315,4.11]	[[-1.74,-2.585,-4.025,-3.37,-4.105,-3.26],[3.175,4.11,2.985,5.83,5.39]]	[[104290357,104290374,104290407,104290449,104290570,104290601],[104290357,104290374,104290481,104290514,104290528]]	Non-significant pvalue
6	105723000	105724000	2	0.002331002331002331	0.010034410034410034	1	1	0	7	["01_lean_SGLT2","02_lean_control"]	[-2.112,2.385]	[[0.45,-3.15,-2.14,-1.03,-3.49,-2.085],[0.53,3.26,3.085,2.385,7.735,0.59,-0.04]]	[[105723246,105723262,105723312,105723337,105723356,105723976],[105723246,105723262,105723312,105723337,105723356,105723444,105723976]]	Non-significant pvalue
6	106218000	106219000	2	0.004329004329004329	0.013724418534037773	1	1	0	7	["01_lean_SGLT2","02_lean_control"]	[2.09,-3.335]	[[3.305,8.35,1.19,2.09,1.22],[-5.48,-3.87,-1.65,-7.165,-2.8,-2.095]]	[[106218261,106218365,106218834,106218853,106218886],[106218004,106218214,106218261,106218834,106218853,106218886]]	Non-significant pvalue
6	107861000	107862000	2	0.005050505050505051	0.014741511051474152	1	1	0	7	["01_lean_SGLT2","02_lean_control"]	[-4.63,2.09]	[[-2.845,0.74,-6.52,-4.63,-8.635],[3.93,2.275,1.56,2.09,-0.31,1.36,4.385]]	[[107861720,107861737,107861803,107861838,107861892],[107861294,107861315,107861720,107861737,107861803,107861838,107861892]]	Non-significant pvalue
6	108382000	108383000	2	0.0006585090176421446	0.0058371914327593	1	1	0	16	["01_lean_SGLT2","02_lean_control"]	[-3.82,2.55]	[[-0.75,0.18,-3.89,-5.955,-11.67,-1.285,-1.37,-0.54,-9.365,-7.505,-3.82,-0.51,-7.265],[2.65,3.135,2.36,-1.17,6.905,8.09,2.45,-1.16]]	[[108382013,108382093,108382180,108382212,108382232,108382577,108382785,108382797,108382819,108382832,108382863,108382909,108382954],[108382013,108382093,108382180,108382212,108382232,108382253,108382280,108382692]]	Significant pvalue
6	108716000	108717000	2	0.0001534864651312036	0.004151585350572122	1	1	0	20	["01_lean_SGLT2","02_lean_control"]	[2.907,-3.54]	[[-0.14,5.07,1.945,2.71,1.925,4.83,-1.59,3.585,5.82,3.105],[4.045,-0.6,1.19,-1.515,-20.5,-8.185,-4.79,-11.955,-0.36,-3.54,-2.37,-4.3,-1.97,-5.29,-7.28,-1.62,-3.11,-5.07,-6.695]]	[[108716401,108716442,108716477,108716537,108716551,108716565,108716585,108716625,108716685,108716859],[108716007,108716030,108716054,108716095,108716135,108716160,108716182,108716220,108716319,108716401,108716442,108716477,108716537,108716551,108716565,108716585,108716625,108716765,108716859]]	Significant pvalue
6	108810000	108811000	2	0.002664002664002664	0.010575789747684352	1	1	0	10	["01_lean_SGLT2","02_lean_control"]	[2.435,-3.12]	[[2.44,-0.825,2.435,4.295,1.21],[-2.53,-8.05,-3.675,-4.955,-5.605,-1.545,-0.275,-2.565,-3.82,0.02]]	[[108810422,108810456,108810634,108810655,108810795],[108810147,108810168,108810264,108810304,108810422,108810456,108810491,108810634,108810655,108810795]]	Non-significant pvalue
6	109136000	109137000	2	0.08225108225108226	0.10106501912327155	1	1	0	9	["01_lean_SGLT2","02_lean_control"]	[2.135,-3.5]	[[-1.515,3.83,8.45,-1.52,0.44,10.815],[-10.065,-3.5,-0.82,1.35,-3.565]]	[[109136322,109136361,109136379,109136411,109136536,109136784],[109136411,109136492,109136519,109136536,109136637]]	Non-significant pvalue
6	109297000	109298000	2	0.011988011988011988	0.02515256626662462	1	1	0	10	["01_lean_SGLT2","02_lean_control"]	[2.775,-6.025]	[[-3.535,2.775,4.58,0.54,2.82],[-10.165,-0.505,-8.44,-10.87,-1.64,-1.705,-6.025,-3.04,-11.305]]	[[109297162,109297200,109297255,109297301,109297779],[109297162,109297200,109297255,109297301,109297429,109297455,109297466,109297579,109297590]]	Non-significant pvalue
6	111239000	111240000	2	0.010101010101010102	0.022570336129658166	1	1	0	8	["01_lean_SGLT2","02_lean_control"]	[-2.3,5.725]	[[-0.96,2.2,-4.48,-3.545,-2.3],[-0.68,6.225,2.585,8.075,10.375,1.645,5.725]]	[[111239031,111239462,111239584,111239599,111239647],[111239031,111239339,111239369,111239400,111239462,111239584,111239599]]	Non-significant pvalue
6	111297000	111298000	2	0.14514652014652016	0.16164857083547687	1	1	0	12	["01_lean_SGLT2","02_lean_control"]	[-2.07,2.135]	[[2.7,-4.165,-0.025,-0.31,-30.475,-4.72,-2.07,-0.6,-1.84,-7.3,-7.83],[-6.805,-1.365,2.135,9.99,2.175]]	[[111297068,111297206,111297218,111297333,111297468,111297641,111297775,111297849,111297874,111297978,111297994],[111297206,111297218,111297468,111297501,111297641]]	Non-significant pvalue
6	111325000	111326000	2	0.013986013986013986	0.028207018390379517	1	1	0	8	["01_lean_SGLT2","02_lean_control"]	[-2.173,2.27]	[[-4.105,-7.395,-1.455,-2.23,-2.115,-1.16],[6.385,2.02,8.22,3.84,2.27,-0.65,-2.62]]	[[111325002,111325264,111325391,111325482,111325514,111325540],[111325002,111325391,111325482,111325514,111325540,111325841,111325898]]	Non-significant pvalue
6	114462000	114463000	2	0.05527805527805527	0.07317975760939957	1	1	0	11	["01_lean_SGLT2","02_lean_control"]	[4.18,-2.075]	[[-3.7,4.18,0.75,4.86,16.975],[-2.13,-1.855,0.41,1.77,-10.675,-2.26,-2.02,-14.265,-0.92,-2.38]]	[[114462134,114462311,114462376,114462417,114462464],[114462311,114462376,114462417,114462464,114462809,114462847,114462866,114462899,114462972,114462999]]	Non-significant pvalue
6	115717000	115718000	2	0.23426573426573427	0.24680516475769865	1	1	0	10	["01_lean_SGLT2","02_lean_control"]	[-4.735,2.268]	[[-3.925,-7.275,-5.39,-4.735,-7.47,-0.665,0.6],[2.805,7.09,2.865,-5.505,1.73,-7.565]]	[[115717129,115717180,115717251,115717295,115717311,115717660,115717675],[115717251,115717295,115717311,115717916,115717951,115717964]]	Non-significant pvalue
6	115851000	115852000	2	0.00010283833813245579	0.003588155910137334	1	1	0	11	["01_lean_SGLT2","02_lean_control"]	[2.495,-2.825]	[[-0.435,2.495,4.72,0.22,3.11,7.99,1.285],[-2.415,-3.455,-6.415,-2.39,-2.42,-18.1,-3.32,-3.23,-1.98,-2.23]]	[[115851196,115851457,115851550,115851577,115851610,115851633,115851657],[115851042,115851457,115851550,115851577,115851610,115851633,115851657,115851699,115851726,115851743]]	Significant pvalue
6	118319000	118320000	2	0.17748917748917747	0.19192609623231632	1	1	0	8	["01_lean_SGLT2","02_lean_control"]	[-2.18,2.53]	[[-5.38,-0.46,-2.015,-2.345,-4.13,1.285],[-7.585,0.305,7.405,2.53,3.27]]	[[118319238,118319280,118319335,118319475,118319545,118319982],[118319075,118319090,118319335,118319475,118319545]]	Non-significant pvalue
6	118822000	118823000	2	0.0021645021645021645	0.00970889320677755	1	1	0	8	["01_lean_SGLT2","02_lean_control"]	[2.348,-6.118]	[[5.6,3.31,6.395,1.385,1.315,1.06],[-11.41,-5.375,-8.15,-4.45,-4.09,-6.86]]	[[118822429,118822457,118822478,118822735,118822912,118822937],[118822125,118822429,118822735,118822801,118822912,118822937]]	Significant pvalue
6	120401000	120402000	2	0.09340659340659341	0.11245755766303711	1	1	0	15	["01_lean_SGLT2","02_lean_control"]	[-2.585,3.677]	[[-0.06,-5.01,1.065,-2.165,-4.275,-3.005],[-1.92,-3.775,-1.39,9.705,5.61,3.005,4.915,11.72,4.35,-5.635]]	[[120401012,120401089,120401106,120401320,120401381,120401461],[120401381,120401667,120401700,120401760,120401831,120401846,120401876,120401914,120401937,120401954]]	Non-significant pvalue
6	120490000	120491000	2	0.030303030303030304	0.04690743046907431	1	1	0	6	["01_lean_SGLT2","02_lean_control"]	[-2.45,2.158]	[[-1.29,-6.515,-2.45,-4.445,-2.2],[2.955,-2.73,4.18,1.36,4.03,-1.25]]	[[120490093,120490133,120490154,120490220,120490816],[120490093,120490133,120490154,120490220,120490247,120490816]]	Non-significant pvalue
6	121038000	121039000	2	0.00037639671578693843	0.005301759790080146	1	1	0	16	["01_lean_SGLT2","02_lean_control"]	[-3.19,3.08]	[[-2.25,0.59,-1.33,-2.58,-3.8,-5.62,-5.03,-4.42,-1.265,-5.405],[-1.15,-1.11,0.38,3.08,3.47,0.825,4.525,4.975,9.68,3.75,-0.88]]	[[121038144,121038205,121038284,121038326,121038343,121038370,121038408,121038434,121038779,121038826],[121038144,121038205,121038284,121038326,121038434,121038455,121038477,121038495,121038534,121038649,121038959]]	Significant pvalue
6	121203000	121204000	2	0.23185703185703188	0.24502192678545387	1	1	0	13	["01_lean_SGLT2","02_lean_control"]	[-2.85,2.135]	[[-2.85,-5.485,-1.96,1.655,0.7,-3.195,-7.53],[-7.29,0.21,-11.99,-0.255,10.71,4.06,4.98,17.765]]	[[121203073,121203178,121203210,121203223,121203262,121203313,121203650],[121203313,121203506,121203549,121203650,121203736,121203749,121203776,121203845]]	Non-significant pvalue
6	121540000	121541000	2	0.01898101898101898	0.03392991189601359	1	1	0	10	["01_lean_SGLT2","02_lean_control"]	[-3.625,2.65]	[[-1.37,-3.55,-3.86,-3.625,-6.06,0.255,-9.61,-4.265,3.075],[1.855,4.065,2.65,5.715,-1.725]]	[[121540053,121540311,121540345,121540357,121540393,121540406,121540435,121540467,121540823],[121540053,121540311,121540345,121540357,121540884]]	Non-significant pvalue
6	126055000	126056000	2	0.02897102897102897	0.04690743046907431	1	1	0	9	["01_lean_SGLT2","02_lean_control"]	[-2.63,2.51]	[[0.32,-2.63,-3.11,-17.885,0.215],[-0.07,1.14,4.43,2.51,6.13,12.66,3.255,-1.75,-0.645]]	[[126055019,126055031,126055190,126055229,126055803],[126055019,126055031,126055153,126055190,126055229,126055265,126055314,126055346,126055803]]	Non-significant pvalue
6	131973000	131974000	2	0.000999000999000999	0.006768392207364369	1	1	0	9	["01_lean_SGLT2","02_lean_control"]	[2.79,-2.64]	[[4.16,2.79,2.24,6.69,1.465],[-4.95,-0.835,-1.6,-2.64,-2.765,-2.85,-7.575,-0.12,-0.35]]	[[131973050,131973069,131973104,131973148,131973483],[131973050,131973069,131973104,131973148,131973216,131973308,131973483,131973925,131973952]]	Significant pvalue
6	132571000	132572000	2	0.008658008658008658	0.020284186459573344	1	1	0	6	["01_lean_SGLT2","02_lean_control"]	[-4.28,2.022]	[[-3.64,-10.62,-7.71,-4.28,-0.55],[-0.33,6.05,-0.76,4.3,-0.255,5.08]]	[[132571012,132571048,132571158,132571189,132571294],[132571012,132571048,132571158,132571189,132571294,132571628]]	Non-significant pvalue
6	134839000	134840000	2	0.010878010878010878	0.02363875440798518	1	1	0	8	["01_lean_SGLT2","02_lean_control"]	[-4.932,2.075]	[[-4.755,-5.79,-2.64,-5.11,-6.96,1.41,-2.75,-12.325],[2.85,3.78,2.075,-2.715,-2.315]]	[[134839089,134839102,134839184,134839398,134839438,134839515,134839526,134839904],[134839089,134839102,134839184,134839515,134839526]]	Non-significant pvalue
6	136962000	136963000	2	0.004662004662004662	0.014206937923258986	1	1	0	8	["01_lean_SGLT2","02_lean_control"]	[3.168,-2.615]	[[4.7,7.21,11.66,1.635,-0.845,-0.89],[-2.615,-1.755,-13.67,-8.785,-0.815,-1.07,-6.225]]	[[136962195,136962211,136962228,136962248,136962488,136962691],[136962060,136962195,136962211,136962228,136962248,136962691,136962811]]	Non-significant pvalue
6	136969000	136970000	2	0.0011655011655011655	0.007105290342284562	1	1	0	10	["01_lean_SGLT2","02_lean_control"]	[-3.29,2.6]	[[-1.98,-1.4,-6.97,-3.675,-2.63,-3.29,-6.06],[-0.92,7.445,2.31,2.89,6.485,-0.54]]	[[136969050,136969311,136969330,136969500,136969894,136969918,136969978],[136969050,136969330,136969500,136969521,136969545,136969572]]	Significant pvalue
6	137678000	137679000	2	0.0003108003108003108	0.004988411875068977	1	1	0	8	["01_lean_SGLT2","02_lean_control"]	[-4.245,2.188]	[[-3.6,-8.01,-2.39,-4.47,-4.245,-3.35,-9.825],[2.23,2.07,2.145,-1.255,2.545,2.305,5.715,-2.03]]	[[137678107,137678126,137678159,137678194,137678232,137678259,137678277],[137678069,137678107,137678126,137678159,137678194,137678232,137678259,137678277]]	Significant pvalue
6	142099000	142100000	2	0.0025252525252525255	0.010217262135420704	1	1	0	7	["01_lean_SGLT2","02_lean_control"]	[-8.16,2.04]	[[-3.17,-1.84,-9.86,-8.16,-22.25],[-0.45,-0.89,4.835,4.79,4.78,2.04,1.665]]	[[142099362,142099375,142099695,142099728,142099774],[142099362,142099375,142099695,142099728,142099774,142099884,142099895]]	Non-significant pvalue
6	142480000	142481000	2	0.03496503496503496	0.05191429874677176	1	1	0	7	["01_lean_SGLT2","02_lean_control"]	[-4.785,2.6]	[[-0.275,-0.105,-2.78,-13.415,-19.615,-4.785,-6.62],[7.395,2.105,-2.25,-5.165,5.14,3.095]]	[[142480066,142480085,142480109,142480150,142480186,142480235,142480682],[142480066,142480085,142480109,142480150,142480186,142480235]]	Non-significant pvalue
6	142481000	142482000	2	0.06526806526806528	0.08374215673485748	1	1	0	13	["01_lean_SGLT2","02_lean_control"]	[2.195,-2.788]	[[3.525,5.6,-5.345,0.135,2.195],[-2.52,-9.125,-5.035,-6.69,-1.13,0.795,-3.055,-0.6]]	[[142481053,142481074,142481090,142481342,142481356],[142481676,142481736,142481774,142481828,142481863,142481902,142481923,142481948]]	Non-significant pvalue
6	142512000	142513000	2	0.15079365079365079	0.16560607813644954	1	1	0	6	["01_lean_SGLT2","02_lean_control"]	[3.815,-3.66]	[[-5.9,4.225,-0.475,13.635,3.815],[0.655,-8.82,2.45,-14.78,-3.66]]	[[142512531,142512772,142512790,142512946,142512963],[142512024,142512772,142512790,142512946,142512963]]	Non-significant pvalue
6	143960000	143961000	2	0.2222222222222222	0.23546922676192603	1	1	0	6	["01_lean_SGLT2","02_lean_control"]	[-3.02,2.545]	[[1.01,-3.02,-7.415,-8.215,0.17],[-4.27,2.545,7.42,-4.79,5.115]]	[[143960071,143960315,143960476,143960519,143960826],[143960071,143960315,143960476,143960519,143960634]]	Non-significant pvalue
6	144269000	144270000	2	0.004329004329004329	0.013724418534037773	1	1	0	9	["01_lean_SGLT2","02_lean_control"]	[2.555,-3.6]	[[2.555,7.035,0.21,-0.205,5.075],[-3.575,-4.775,-2.735,-5.975,-0.515,-3.625]]	[[144269489,144269510,144269575,144269634,144269664],[144269489,144269510,144269692,144269737,144269767,144269783]]	Non-significant pvalue
6	144570000	144571000	2	0.031746031746031744	0.04815169915841056	1	1	0	6	["01_lean_SGLT2","02_lean_control"]	[2.115,-2.465]	[[-1.885,-0.765,2.725,2.115,4.14],[-8.29,-11.99,-2.465,-1.98,1.74]]	[[144570019,144570059,144570086,144570106,144570603],[144570059,144570086,144570106,144570603,144570941]]	Non-significant pvalue
6	145468000	145469000	2	0.002502138085662113	0.010217262135420704	1	1	0	18	["01_lean_SGLT2","02_lean_control"]	[-3.88,2.88]	[[-6.095,-3.88,-8.14,-8.67,-1.255,1.59,0.16],[-7.08,5.095,0.04,0.65,4.61,2.19,5.16,4.01,5.62,2.88,4.0,11.585,5.24,0.785,0.415,-2.125,0.98]]	[[145468490,145468524,145468577,145468611,145468648,145468747,145468973],[145468024,145468214,145468248,145468268,145468302,145468330,145468366,145468396,145468418,145468490,145468524,145468577,145468611,145468648,145468681,145468693,145468747]]	Non-significant pvalue
6	145844000	145845000	2	0.0009337068160597573	0.0067602937437370066	1	1	0	15	["01_lean_SGLT2","02_lean_control"]	[-4.1,2.44]	[[-11.0,-5.935,-0.175,-1.69,-4.1],[-1.3,0.17,1.16,2.11,3.35,9.41,4.555,-0.27,2.44,10.04,4.42,6.375,0.18]]	[[145844162,145844175,145844220,145844363,145844436],[145844112,145844220,145844363,145844436,145844508,145844541,145844621,145844640,145844662,145844681,145844711,145844786,145844922]]	Significant pvalue
6	147087000	147088000	2	0.0321141793079075	0.04854718744874311	1	1	0	14	["01_lean_SGLT2","02_lean_control"]	[-2.195,2.28]	[[-1.73,-4.78,-1.77,-1.015,1.14,-5.95,-2.62,-6.515,-5.28,0.995],[-11.07,-2.845,-3.415,-0.615,5.085,1.59,14.015,2.97,-1.565,17.615,18.76,5.29]]	[[147087025,147087122,147087211,147087224,147087438,147087724,147087847,147087883,147087910,147087967],[147087122,147087211,147087224,147087438,147087753,147087798,147087812,147087828,147087847,147087883,147087910,147087967]]	Non-significant pvalue
6	148038000	148039000	2	0.005050505050505051	0.014741511051474152	1	1	0	7	["01_lean_SGLT2","02_lean_control"]	[-3.53,2.305]	[[-4.435,-3.83,-3.53,-0.21,-1.56],[3.205,-1.04,2.135,4.36,4.07,2.305,1.56]]	[[148038166,148038196,148038700,148038755,148038769],[148038166,148038196,148038280,148038300,148038700,148038755,148038769]]	Non-significant pvalue
6	148336000	148337000	2	0.13752913752913754	0.15376049156967886	1	1	0	10	["01_lean_SGLT2","02_lean_control"]	[-2.27,2.16]	[[1.39,0.435,-3.475,-1.065,-5.18,-4.725],[-0.72,-4.73,2.56,6.3,2.16,5.01,-1.85]]	[[148336015,148336062,148336326,148336529,148336888,148336959],[148336015,148336062,148336411,148336509,148336529,148336752,148336773]]	Non-significant pvalue
6	148937000	148938000	2	0.0021645021645021645	0.00970889320677755	1	1	0	7	["01_lean_SGLT2","02_lean_control"]	[2.552,-3.718]	[[5.27,2.3,2.49,4.9,2.615,0.35],[-5.58,-0.425,-1.855,-10.31,-0.41,-6.405]]	[[148937080,148937096,148937132,148937182,148937449,148937981],[148937080,148937096,148937132,148937182,148937449,148937823]]	Significant pvalue
6	149443000	149444000	2	0.004998308430515158	0.014741511051474152	1	1	0	13	["01_lean_SGLT2","02_lean_control"]	[3.358,-3.31]	[[-3.145,-2.75,-1.16,-2.185,14.325,4.93,4.355,7.51,3.325,1.63,3.39,6.945],[-8.095,-3.31,-2.165,-0.9,1.42,-19.04,-2.045,-4.035,-3.685]]	[[149443078,149443145,149443298,149443417,149443640,149443680,149443713,149443726,149443749,149443774,149443820,149443835],[149443078,149443145,149443298,149443324,149443417,149443640,149443680,149443713,149443726]]	Non-significant pvalue
